n,e,d
1199.7784011279136,3269.254845215689,7939
1200.0101157953723,3269.893417091543,7940
1200.2418304628309,3270.531988967397,7941
1200.4735451302895,3271.1705608432508,7942
1200.7052597977479,3271.8091327191046,7943
1200.9369744652067,3272.447704594959,7944
1201.1686891326653,3273.086276470813,7945
1201.400403800124,3273.724848346667,7946
1201.6321184675826,3274.3634202225207,7947
1201.863833135041,3275.0019920983746,7948
1202.0955478024998,3275.640563974229,7949
1202.3272624699584,3276.279135850083,7950
1202.558977137417,3276.917707725937,7951
1202.7906918048757,3277.5562796017907,7952
1203.022406472334,3278.1948514776445,7953
1203.254121139793,3278.833423353499,7954
1203.4858358072513,3279.4719952293526,7955
1203.7175504747102,3280.110567105207,7956
1203.9492651421688,3280.7491389810607,7957
1204.1809798096272,3281.3877108569145,7958
1204.4126944770858,3282.0262827327683,7959
1204.6444091445444,3282.6648546086226,7960
1204.8761238120032,3283.303426484477,7961
1205.1078384794616,3283.941998360331,7962
1205.3395531469203,3284.580570236185,7963
1205.5712678143789,3285.2191421120388,7964
1205.8029824818375,3285.857713987893,7965
1206.0346971492963,3286.4962858637473,7966
1206.2664118167547,3287.134857739601,7967
1206.4981264842133,3287.773429615455,7968
1206.729841151672,3288.4120014913087,7969
1206.9615558191306,3289.050573367163,7970
1207.1932704865892,3289.689145243017,7971
1207.4249851540478,3290.327717118871,7972
1207.6566998215064,3290.966288994725,7973
1207.888414488965,3291.6048608705787,7974
1208.1201291564237,3292.2434327464325,7975
1208.3518438238823,3292.882004622287,7976
1208.583558491341,3293.520576498141,7977
1208.8152731587995,3294.159148373995,7978
1209.0469878262581,3294.7977202498487,7979
1209.2787024937168,3295.4362921257025,7980
1209.5104171611754,3296.0748640015568,7981
1209.742131828634,3296.713435877411,7982
1209.9738464960926,3297.352007753265,7983
1210.2055611635512,3297.9905796291187,7984
1210.4372758310099,3298.6291515049725,7985
1210.6689904984685,3299.2677233808267,7986
1210.900705165927,3299.9062952566806,7987
1211.1324198333857,3300.544867132535,7988
1211.3641345008443,3301.1834390083886,7989
1211.595849168303,3301.8220108842424,7990
1211.8275638357613,3302.4605827600963,7991
1212.0592785032202,3303.0991546359505,7992
1212.2909931706788,3303.737726511805,7993
1212.5227078381374,3304.3762983876586,7994
1212.754422505596,3305.0148702635124,7995
1212.9861371730544,3305.6534421393662,7996
1213.2178518405133,3306.2920140152205,7997
1213.449566507972,3306.9305858910748,7998
1213.6812811754305,3307.5691577669286,7999
1213.912995842889,3308.2077296427824,8000
1214.1447105103475,3308.846301518636,8001
1214.3764251778064,3309.4848733944905,8002
1214.608139845265,3310.1234452703447,8003
1214.8398545127236,3310.7620171461986,8004
1215.071569180182,3311.4005890220524,8005
1215.3032838476406,3312.039160897906,8006
1215.5349985150995,3312.6777327737605,8007
1215.7667131825579,3313.3163046496143,8008
1215.9984278500167,3313.9548765254685,8009
1216.230142517475,3314.593448401323,8010
1216.4618571849337,3315.2320202771766,8011
1216.6935718523923,3315.8705921530304,8012
1216.925286519851,3316.5091640288847,8013
1217.1570011873098,3317.147735904739,8014
1217.3887158547682,3317.786307780593,8015
1217.6204305222268,3318.4248796564466,8016
1217.8521451896854,3319.0634515323004,8017
1218.083859857144,3319.7020234081547,8018
1218.3155745246029,3320.340595284009,8019
1218.5472891920613,3320.9791671598628,8020
1218.77900385952,3321.6177390357166,8021
1219.0107185269785,3322.2563109115704,8022
1219.2424331944371,3322.8948827874246,8023
1219.4741478618957,3323.5334546632785,8024
1219.7058625293544,3324.1720265391327,8025
1219.937577196813,3324.8105984149865,8026
1220.1692918642716,3325.4491702908404,8027
1220.4010065317302,3326.087742166694,8028
1220.6327211991888,3326.7263140425484,8029
1220.8644358666475,3327.3648859184027,8030
1221.096150534106,3328.0034577942565,8031
1221.3278652015647,3328.6420296701103,8032
1221.5595798690233,3329.280601545964,8033
1221.791294536482,3329.9191734218184,8034
1222.0230092039405,3330.5577452976727,8035
1222.2547238713992,3331.1963171735265,8036
1222.4864385388578,3331.8348890493803,8037
1222.7181532063162,3332.473460925234,8038
1222.949867873775,3333.1120328010884,8039
1223.1815825412336,3333.750604676942,8040
1223.4132972086923,3334.3891765527965,8041
1223.6450118761509,3335.0277484286503,8042
1223.8767265436093,3335.666320304504,8043
1224.1084412110679,3336.304892180358,8044
1224.3401558785267,3336.943464056212,8045
1224.5718705459853,3337.5820359320664,8046
1224.803585213444,3338.2206078079203,8047
1225.0352998809024,3338.859179683774,8048
1225.267014548361,3339.497751559628,8049
1225.4987292158198,3340.136323435482,8050
1225.7304438832784,3340.7748953113364,8051
1225.962158550737,3341.4134671871902,8052
1226.1938732181954,3342.052039063044,8053
1226.425587885654,3342.690610938898,8054
1226.657302553113,3343.329182814752,8055
1226.8890172205715,3343.9677546906064,8056
1227.1207318880302,3344.60632656646,8057
1227.3524465554885,3345.2448984423145,8058
1227.5841612229472,3345.8834703181683,8059
1227.815875890406,3346.5220421940226,8060
1228.0475905578644,3347.1606140698764,8061
1228.2793052253232,3347.7991859457306,8062
1228.5110198927816,3348.4377578215845,8063
1228.7427345602403,3349.0763296974383,8064
1228.9744492276989,3349.714901573292,8065
1229.2061638951575,3350.3534734491463,8066
1229.4378785626163,3350.9920453250006,8067
1229.6695932300747,3351.6306172008544,8068
1229.9013078975333,3352.2691890767082,8069
1230.133022564992,3352.907760952562,8070
1230.3647372324506,3353.5463328284163,8071
1230.5964518999094,3354.1849047042706,8072
1230.8281665673678,3354.8234765801244,8073
1231.0598812348264,3355.462048455978,8074
1231.291595902285,3356.100620331832,8075
1231.5233105697437,3356.7391922076863,8076
1231.7550252372023,3357.37776408354,8077
1231.986739904661,3358.0163359593944,8078
1232.2184545721195,3358.654907835248,8079
1232.4501692395781,3359.293479711102,8080
1232.6818839070365,3359.932051586956,8081
1232.9135985744954,3360.57062346281,8082
1233.145313241954,3361.2091953386644,8083
1233.3770279094126,3361.847767214518,8084
1233.6087425768712,3362.486339090372,8085
1233.8404572443296,3363.124910966226,8086
1234.0721719117885,3363.76348284208,8087
1234.303886579247,3364.4020547179343,8088
1234.5356012467057,3365.040626593788,8089
1234.7673159141643,3365.679198469642,8090
1234.9990305816227,3366.317770345496,8091
1235.2307452490816,3366.95634222135,8092
1235.4624599165402,3367.594914097204,8093
1235.6941745839988,3368.233485973058,8094
1235.9258892514574,3368.872057848912,8095
1236.1576039189158,3369.5106297247657,8096
1236.3893185863744,3370.1492016006196,8097
1236.6210332538333,3370.787773476474,8098
1236.852747921292,3371.426345352328,8099
1237.0844625887505,3372.064917228182,8100
1237.316177256209,3372.7034891040357,8101
1237.5478919236675,3373.3420609798895,8102
1237.7796065911264,3373.980632855744,8103
1238.011321258585,3374.619204731598,8104
1238.2430359260436,3375.257776607452,8105
1238.474750593502,3375.896348483306,8106
1238.7064652609606,3376.53492035916,8107
1238.9381799284192,3377.1734922350142,8108
1239.1698945958778,3377.812064110868,8109
1239.4016092633367,3378.4506359867223,8110
1239.633323930795,3379.089207862576,8111
1239.8650385982537,3379.72777973843,8112
1240.0967532657123,3380.366351614284,8113
1240.328467933171,3381.004923490138,8114
1240.5601826006298,3381.6434953659923,8115
1240.7918972680882,3382.282067241846,8116
1241.0236119355468,3382.9206391177,8117
1241.2553266030054,3383.5592109935537,8118
1241.487041270464,3384.197782869408,8119
1241.7187559379229,3384.8363547452623,8120
1241.9504706053813,3385.474926621116,8121
1242.18218527284,3386.11349849697,8122
1242.4138999402985,3386.7520703728237,8123
1242.6456146077571,3387.390642248678,8124
1242.877329275216,3388.0292141245322,8125
1243.1090439426744,3388.667786000386,8126
1243.340758610133,3389.30635787624,8127
1243.5724732775916,3389.9449297520937,8128
1243.8041879450502,3390.583501627948,8129
1244.0359026125088,3391.2220735038018,8130
1244.2676172799675,3391.860645379656,8131
1244.499331947426,3392.49921725551,8132
1244.7310466148847,3393.1377891313637,8133
1244.962761282343,3393.7763610072175,8134
1245.194475949802,3394.4149328830717,8135
1245.4261906172605,3395.053504758926,8136
1245.6579052847192,3395.69207663478,8137
1245.8896199521778,3396.3306485106336,8138
1246.1213346196362,3396.9692203864875,8139
1246.353049287095,3397.6077922623417,8140
1246.5847639545536,3398.246364138196,8141
1246.8164786220123,3398.88493601405,8142
1247.0481932894709,3399.5235078899036,8143
1247.2799079569293,3400.1620797657574,8144
1247.511622624388,3400.8006516416117,8145
1247.7433372918465,3401.4392235174655,8146
1247.9750519593053,3402.07779539332,8147
1248.206766626764,3402.7163672691736,8148
1248.4384812942224,3403.3549391450274,8149
1248.670195961681,3403.993511020881,8150
1248.9019106291396,3404.6320828967355,8151
1249.1336252965984,3405.2706547725898,8152
1249.365339964057,3405.9092266484436,8153
1249.5970546315154,3406.547798524298,8154
1249.828769298974,3407.1863704001516,8155
1250.0604839664327,3407.824942276006,8156
1250.2921986338915,3408.46351415186,8157
1250.5239133013501,3409.102086027714,8158
1250.7556279688085,3409.740657903568,8159
1250.9873426362672,3410.3792297794216,8160
1251.2190573037258,3411.017801655276,8161
1251.4507719711844,3411.6563735311297,8162
1251.6824866386432,3412.294945406984,8163
1251.9142013061016,3412.933517282838,8164
1252.1459159735602,3413.5720891586916,8165
1252.3776306410189,3414.2106610345454,8166
1252.6093453084775,3414.8492329103997,8167
1252.8410599759363,3415.487804786254,8168
1253.0727746433947,3416.1263766621078,8169
1253.3044893108533,3416.7649485379616,8170
1253.536203978312,3417.4035204138154,8171
1253.7679186457706,3418.0420922896697,8172
1253.9996333132292,3418.680664165524,8173
1254.2313479806878,3419.3192360413777,8174
1254.4630626481464,3419.9578079172315,8175
1254.694777315605,3420.5963797930854,8176
1254.9264919830637,3421.2349516689396,8177
1255.1582066505223,3421.873523544794,8178
1255.389921317981,3422.5120954206477,8179
1255.6216359854395,3423.1506672965015,8180
1255.8533506528981,3423.7892391723553,8181
1256.0850653203568,3424.4278110482096,8182
1256.3167799878154,3425.0663829240634,8183
1256.548494655274,3425.7049547999177,8184
1256.7802093227326,3426.3435266757715,8185
1257.0119239901912,3426.9820985516253,8186
1257.2436386576496,3427.620670427479,8187
1257.4753533251085,3428.2592423033334,8188
1257.707067992567,3428.8978141791877,8189
1257.9387826600257,3429.5363860550415,8190
1258.1704973274843,3430.1749579308953,8191
1258.4022119949427,3430.813529806749,8192
1258.6339266624016,3431.4521016826034,8193
1258.8656413298602,3432.0906735584576,8194
1259.0973559973188,3432.7292454343115,8195
1259.3290706647774,3433.3678173101653,8196
1259.5607853322358,3434.006389186019,8197
1259.7924999996947,3434.6449610618733,8198
1260.024214667153,3435.283532937727,8199
1260.255929334612,3435.9221048135814,8200
1260.4876440020705,3436.5606766894352,8201
1260.719358669529,3437.1992485652895,8202
1260.9510733369875,3437.8378204411433,8203
1261.1827880044461,3438.4763923169976,8204
1261.414502671905,3439.114964192852,8205
1261.6462173393636,3439.7535360687057,8206
1261.877932006822,3440.3921079445595,8207
1262.1096466742806,3441.0306798204133,8208
1262.3413613417392,3441.6692516962676,8209
1262.573076009198,3442.307823572122,8210
1262.8047906766567,3442.9463954479756,8211
1263.036505344115,3443.5849673238295,8212
1263.2682200115737,3444.2235391996833,8213
1263.4999346790323,3444.8621110755375,8214
1263.731649346491,3445.5006829513914,8215
1263.9633640139496,3446.1392548272456,8216
1264.1950786814082,3446.7778267030994,8217
1264.4267933488668,3447.4163985789532,8218
1264.6585080163254,3448.054970454807,8219
1264.890222683784,3448.6935423306613,8220
1265.1219373512427,3449.3321142065156,8221
1265.3536520187013,3449.9706860823694,8222
1265.58536668616,3450.609257958223,8223
1265.8170813536185,3451.247829834077,8224
1266.0487960210771,3451.8864017099313,8225
1266.2805106885357,3452.5249735857856,8226
1266.5122253559944,3453.1635454616394,8227
1266.743940023453,3453.802117337493,8228
1266.9756546909116,3454.440689213347,8229
1267.2073693583702,3455.0792610892013,8230
1267.4390840258288,3455.7178329650555,8231
1267.6707986932875,3456.3564048409094,8232
1267.902513360746,3456.994976716763,8233
1268.1342280282047,3457.633548592617,8234
1268.3659426956633,3458.2721204684713,8235
1268.597657363122,3458.910692344325,8236
1268.8293720305805,3459.5492642201793,8237
1269.0610866980392,3460.187836096033,8238
1269.2928013654978,3460.826407971887,8239
1269.5245160329562,3461.464979847741,8240
1269.756230700415,3462.103551723595,8241
1269.9879453678736,3462.7421235994493,8242
1270.2196600353323,3463.380695475303,8243
1270.4513747027909,3464.019267351157,8244
1270.6830893702493,3464.6578392270108,8245
1270.914804037708,3465.296411102865,8246
1271.1465187051667,3465.9349829787193,8247
1271.3782333726253,3466.573554854573,8248
1271.609948040084,3467.212126730427,8249
1271.8416627075424,3467.850698606281,8250
1272.0733773750012,3468.4892704821355,8251
1272.3050920424596,3469.1278423579893,8252
1272.5368067099184,3469.7664142338435,8253
1272.7685213773768,3470.4049861096973,8254
1273.0002360448354,3471.043557985551,8255
1273.231950712294,3471.682129861405,8256
1273.4636653797527,3472.3207017372592,8257
1273.6953800472115,3472.9592736131135,8258
1273.92709471467,3473.5978454889673,8259
1274.1588093821285,3474.236417364821,8260
1274.3905240495872,3474.874989240675,8261
1274.6222387170458,3475.513561116529,8262
1274.8539533845046,3476.1521329923835,8263
1275.085668051963,3476.7907048682373,8264
1275.3173827194216,3477.429276744091,8265
1275.5490973868802,3478.067848619945,8266
1275.7808120543389,3478.706420495799,8267
1276.0125267217975,3479.344992371653,8268
1276.244241389256,3479.9835642475073,8269
1276.4759560567147,3480.622136123361,8270
1276.7076707241733,3481.260707999215,8271
1276.939385391632,3481.8992798750687,8272
1277.1711000590906,3482.537851750923,8273
1277.4028147265492,3483.1764236267773,8274
1277.6345293940078,3483.814995502631,8275
1277.8662440614664,3484.453567378485,8276
1278.097958728925,3485.0921392543387,8277
1278.3296733963837,3485.730711130193,8278
1278.5613880638423,3486.369283006047,8279
1278.793102731301,3487.007854881901,8280
1279.0248173987595,3487.646426757755,8281
1279.2565320662181,3488.2849986336087,8282
1279.4882467336768,3488.923570509463,8283
1279.7199614011354,3489.562142385317,8284
1279.951676068594,3490.200714261171,8285
1280.1833907360526,3490.839286137025,8286
1280.4151054035112,3491.4778580128786,8287
1280.6468200709699,3492.116429888733,8288
1280.8785347384285,3492.7550017645867,8289
1281.110249405887,3493.393573640441,8290
1281.3419640733457,3494.032145516295,8291
1281.573678740804,3494.6707173921486,8292
1281.8053934082627,3495.3092892680024,8293
1282.0371080757216,3495.9478611438567,8294
1282.2688227431802,3496.586433019711,8295
1282.5005374106388,3497.225004895565,8296
1282.7322520780972,3497.8635767714186,8297
1282.9639667455558,3498.502148647273,8298
1283.1956814130147,3499.140720523127,8299
1283.4273960804733,3499.7792923989814,8300
1283.659110747932,3500.417864274835,8301
1283.8908254153903,3501.056436150689,8302
1284.122540082849,3501.695008026543,8303
1284.3542547503077,3502.333579902397,8304
1284.5859694177661,3502.972151778251,8305
1284.817684085225,3503.610723654105,8306
1285.0493987526834,3504.249295529959,8307
1285.281113420142,3504.887867405813,8308
1285.5128280876006,3505.5264392816666,8309
1285.7445427550592,3506.165011157521,8310
1285.976257422518,3506.803583033375,8311
1286.2079720899765,3507.442154909229,8312
1286.439686757435,3508.080726785083,8313
1286.6714014248937,3508.7192986609366,8314
1286.9031160923523,3509.357870536791,8315
1287.1348307598112,3509.996442412645,8316
1287.3665454272696,3510.635014288499,8317
1287.5982600947282,3511.2735861643528,8318
1287.8299747621868,3511.9121580402066,8319
1288.0616894296454,3512.550729916061,8320
1288.293404097104,3513.1893017919147,8321
1288.5251187645626,3513.827873667769,8322
1288.7568334320213,3514.4664455436227,8323
1288.9885480994799,3515.1050174194766,8324
1289.2202627669385,3515.7435892953304,8325
1289.4519774343971,3516.3821611711846,8326
1289.6836921018557,3517.020733047039,8327
1289.9154067693144,3517.6593049228927,8328
1290.147121436773,3518.2978767987465,8329
1290.3788361042314,3518.9364486746003,8330
1290.6105507716902,3519.5750205504546,8331
1290.8422654391488,3520.213592426309,8332
1291.0739801066075,3520.8521643021627,8333
1291.305694774066,3521.4907361780165,8334
1291.5374094415245,3522.1293080538703,8335
1291.7691241089833,3522.7678799297246,8336
1292.000838776442,3523.4064518055784,8337
1292.2325534439005,3524.0450236814327,8338
1292.4642681113592,3524.6835955572865,8339
1292.6959827788176,3525.3221674331403,8340
1292.9276974462764,3525.9607393089946,8341
1293.159412113735,3526.5993111848484,8342
1293.3911267811936,3527.2378830607026,8343
1293.6228414486523,3527.8764549365565,8344
1293.8545561161106,3528.5150268124103,8345
1294.0862707835693,3529.1535986882645,8346
1294.317985451028,3529.792170564119,8347
1294.5497001184867,3530.430742439973,8348
1294.7814147859453,3531.069314315827,8349
1295.0131294534037,3531.7078861916807,8350
1295.2448441208624,3532.3464580675345,8351
1295.4765587883212,3532.985029943389,8352
1295.7082734557798,3533.623601819243,8353
1295.9399881232384,3534.262173695097,8354
1296.1717027906968,3534.9007455709507,8355
1296.4034174581554,3535.5393174468045,8356
1296.6351321256143,3536.1778893226588,8357
1296.8668467930727,3536.8164611985126,8358
1297.0985614605315,3537.455033074367,8359
1297.33027612799,3538.0936049502207,8360
1297.5619907954485,3538.7321768260745,8361
1297.7937054629072,3539.3707487019283,8362
1298.0254201303658,3540.0093205777825,8363
1298.2571347978246,3540.647892453637,8364
1298.488849465283,3541.2864643294906,8365
1298.7205641327416,3541.9250362053444,8366
1298.9522788002002,3542.5636080811983,8367
1299.1839934676589,3543.2021799570525,8368
1299.4157081351177,3543.840751832907,8369
1299.647422802576,3544.4793237087606,8370
1299.8791374700347,3545.1178955846144,8371
1300.1108521374933,3545.7564674604682,8372
1300.342566804952,3546.3950393363225,8373
1300.5742814724106,3547.0336112121763,8374
1300.8059961398692,3547.6721830880306,8375
1301.0377108073278,3548.3107549638844,8376
1301.2694254747864,3548.949326839738,8377
1301.501140142245,3549.5878987155925,8378
1301.7328548097037,3550.2264705914463,8379
1301.9645694771623,3550.8650424673006,8380
1302.196284144621,3551.5036143431544,8381
1302.4279988120795,3552.142186219008,8382
1302.659713479538,3552.780758094862,8383
1302.8914281469968,3553.4193299707163,8384
1303.1231428144554,3554.05790184657,8385
1303.354857481914,3554.6964737224243,8386
1303.5865721493726,3555.335045598278,8387
1303.818286816831,3555.973617474132,8388
1304.0500014842899,3556.6121893499862,8389
1304.2817161517485,3557.25076122584,8390
1304.513430819207,3557.8893331016943,8391
1304.7451454866657,3558.527904977548,8392
1304.976860154124,3559.1664768534024,8393
1305.208574821583,3559.805048729256,8394
1305.4402894890416,3560.4436206051105,8395
1305.6720041565002,3561.0821924809647,8396
1305.9037188239588,3561.7207643568186,8397
1306.1354334914172,3562.3593362326724,8398
1306.367148158876,3562.9979081085266,8399
1306.5988628263344,3563.6364799843805,8400
1306.8305774937933,3564.2750518602347,8401
1307.062292161252,3564.9136237360885,8402
1307.2940068287103,3565.5521956119424,8403
1307.525721496169,3566.190767487796,8404
1307.7574361636275,3566.8293393636504,8405
1307.9891508310861,3567.4679112395042,8406
1308.220865498545,3568.1064831153585,8407
1308.4525801660034,3568.7450549912123,8408
1308.684294833462,3569.383626867066,8409
1308.9160095009206,3570.0221987429204,8410
1309.1477241683792,3570.660770618774,8411
1309.379438835838,3571.2993424946285,8412
1309.6111535032965,3571.9379143704823,8413
1309.842868170755,3572.576486246336,8414
1310.0745828382137,3573.2150581221904,8415
1310.3062975056723,3573.853629998044,8416
1310.5380121731312,3574.4922018738985,8417
1310.7697268405896,3575.1307737497523,8418
1311.0014415080482,3575.769345625606,8419
1311.2331561755068,3576.40791750146,8420
1311.4648708429654,3577.046489377314,8421
1311.696585510424,3577.685061253168,8422
1311.9283001778826,3578.3236331290223,8423
1312.1600148453413,3578.962205004876,8424
1312.3917295127999,3579.60077688073,8425
1312.6234441802585,3580.239348756584,8426
1312.8551588477171,3580.877920632438,8427
1313.0868735151757,3581.5164925082922,8428
1313.3185881826344,3582.155064384146,8429
1313.550302850093,3582.79363626,8430
1313.7820175175516,3583.432208135854,8431
1314.0137321850102,3584.070780011708,8432
1314.2454468524688,3584.709351887562,8433
1314.4771615199274,3585.347923763416,8434
1314.708876187386,3585.98649563927,8435
1314.9405908548445,3586.6250675151236,8436
1315.1723055223033,3587.263639390978,8437
1315.4040201897617,3587.9022112668317,8438
1315.6357348572205,3588.540783142686,8439
1315.8674495246792,3589.17935501854,8440
1316.0991641921376,3589.817926894394,8441
1316.3308788595964,3590.456498770248,8442
1316.5625935270548,3591.095070646102,8443
1316.7943081945136,3591.7336425219564,8444
1317.0260228619723,3592.3722143978102,8445
1317.2577375294306,3593.010786273664,8446
1317.4894521968895,3593.6493581495183,8447
1317.7211668643479,3594.287930025372,8448
1317.9528815318067,3594.9265019012264,8449
1318.1845961992653,3595.56507377708,8450
1318.4163108667237,3596.203645652934,8451
1318.6480255341824,3596.842217528788,8452
1318.879740201641,3597.480789404642,8453
1319.1114548690996,3598.119361280496,8454
1319.3431695365584,3598.75793315635,8455
1319.5748842040168,3599.396505032204,8456
1319.8065988714754,3600.035076908058,8457
1320.038313538934,3600.673648783912,8458
1320.2700282063927,3601.312220659766,8459
1320.5017428738515,3601.95079253562,8460
1320.73345754131,3602.589364411474,8461
1320.9651722087685,3603.227936287328,8462
1321.1968868762272,3603.866508163182,8463
1321.4286015436858,3604.505080039036,8464
1321.6603162111446,3605.14365191489,8465
1321.892030878603,3605.782223790744,8466
1322.1237455460616,3606.4207956665978,8467
1322.3554602135202,3607.059367542452,8468
1322.5871748809789,3607.697939418306,8469
1322.8188895484375,3608.33651129416,8470
1323.050604215896,3608.975083170014,8471
1323.2823188833547,3609.6136550458677,8472
1323.5140335508133,3610.2522269217216,8473
1323.745748218272,3610.890798797576,8474
1323.9774628857306,3611.5293706734296,8475
1324.2091775531892,3612.167942549284,8476
1324.4408922206478,3612.8065144251377,8477
1324.6726068881064,3613.4450863009915,8478
1324.904321555565,3614.083658176846,8479
1325.1360362230237,3614.7222300526996,8480
1325.3677508904823,3615.360801928554,8481
1325.599465557941,3615.9993738044077,8482
1325.8311802253995,3616.6379456802615,8483
1326.0628948928581,3617.276517556116,8484
1326.2946095603168,3617.9150894319696,8485
1326.5263242277754,3618.553661307824,8486
1326.758038895234,3619.1922331836777,8487
1326.9897535626926,3619.8308050595315,8488
1327.221468230151,3620.4693769353858,8489
1327.4531828976098,3621.1079488112396,8490
1327.6848975650682,3621.746520687094,8491
1327.916612232527,3622.385092562948,8492
1328.1483268999857,3623.023664438802,8493
1328.380041567444,3623.6622363146557,8494
1328.611756234903,3624.30080819051,8495
1328.8434709023613,3624.939380066364,8496
1329.0751855698202,3625.577951942218,8497
1329.3069002372788,3626.216523818072,8498
1329.5386149047372,3626.8550956939257,8499
1329.770329572196,3627.49366756978,8500
1330.0020442396544,3628.132239445634,8501
1330.2337589071133,3628.770811321488,8502
1330.465473574572,3629.409383197342,8503
1330.6971882420303,3630.0479550731957,8504
1330.928902909489,3630.6865269490495,8505
1331.1606175769475,3631.3250988249038,8506
1331.3923322444061,3631.9636707007576,8507
1331.6240469118648,3632.602242576612,8508
1331.8557615793234,3633.2408144524657,8509
1332.087476246782,3633.8793863283195,8510
1332.3191909142406,3634.5179582041737,8511
1332.5509055816992,3635.1565300800276,8512
1332.7826202491578,3635.795101955882,8513
1333.0143349166165,3636.4336738317356,8514
1333.246049584075,3637.0722457075894,8515
1333.4777642515337,3637.7108175834437,8516
1333.7094789189923,3638.3493894592975,8517
1333.941193586451,3638.987961335152,8518
1334.1729082539096,3639.6265332110056,8519
1334.4046229213682,3640.2651050868594,8520
1334.6363375888268,3640.9036769627137,8521
1334.8680522562854,3641.5422488385675,8522
1335.099766923744,3642.1808207144218,8523
1335.3314815912026,3642.8193925902756,8524
1335.5631962586613,3643.4579644661294,8525
1335.7949109261199,3644.096536341983,8526
1336.0266255935785,3644.7351082178375,8527
1336.2583402610371,3645.3736800936913,8528
1336.4900549284957,3646.0122519695456,8529
1336.7217695959544,3646.6508238453994,8530
1336.953484263413,3647.289395721253,8531
1337.1851989308716,3647.9279675971075,8532
1337.4169135983302,3648.5665394729613,8533
1337.6486282657888,3649.2051113488155,8534
1337.8803429332474,3649.8436832246693,8535
1338.112057600706,3650.482255100523,8536
1338.3437722681647,3651.1208269763774,8537
1338.5754869356233,3651.7593988522312,8538
1338.807201603082,3652.3979707280855,8539
1339.0389162705405,3653.03654260394,8540
1339.2706309379992,3653.6751144797936,8541
1339.5023456054575,3654.3136863556474,8542
1339.7340602729164,3654.9522582315017,8543
1339.9657749403748,3655.5908301073555,8544
1340.1974896078336,3656.2294019832098,8545
1340.429204275292,3656.8679738590636,8546
1340.6609189427506,3657.5065457349174,8547
1340.8926336102095,3658.1451176107716,8548
1341.1243482776679,3658.7836894866255,8549
1341.3560629451267,3659.4222613624797,8550
1341.5877776125851,3660.0608332383335,8551
1341.8194922800437,3660.6994051141874,8552
1342.0512069475026,3661.3379769900416,8553
1342.282921614961,3661.9765488658954,8554
1342.5146362824198,3662.6151207417497,8555
1342.7463509498782,3663.2536926176035,8556
1342.9780656173368,3663.8922644934573,8557
1343.2097802847954,3664.530836369311,8558
1343.441494952254,3665.1694082451654,8559
1343.6732096197127,3665.807980121019,8560
1343.9049242871713,3666.4465519968735,8561
1344.13663895463,3667.0851238727273,8562
1344.3683536220885,3667.723695748581,8563
1344.6000682895472,3668.3622676244354,8564
1344.8317829570058,3669.000839500289,8565
1345.0634976244644,3669.6394113761435,8566
1345.295212291923,3670.2779832519973,8567
1345.5269269593816,3670.916555127851,8568
1345.7586416268402,3671.5551270037054,8569
1345.9903562942989,3672.193698879559,8570
1346.2220709617575,3672.8322707554134,8571
1346.453785629216,3673.4708426312673,8572
1346.6855002966747,3674.109414507121,8573
1346.9172149641333,3674.7479863829753,8574
1347.148929631592,3675.386558258829,8575
1347.3806442990506,3676.0251301346834,8576
1347.6123589665092,3676.6637020105372,8577
1347.8440736339678,3677.302273886391,8578
1348.0757883014264,3677.940845762245,8579
1348.307502968885,3678.579417638099,8580
1348.5392176363437,3679.217989513953,8581
1348.7709323038023,3679.856561389807,8582
1349.002646971261,3680.495133265661,8583
1349.2343616387193,3681.133705141515,8584
1349.4660763061781,3681.772277017369,8585
1349.6977909736368,3682.4108488932234,8586
1349.9295056410954,3683.049420769077,8587
1350.161220308554,3683.6879926449315,8588
1350.3929349760124,3684.3265645207853,8589
1350.6246496434712,3684.9651363966395,8590
1350.8563643109298,3685.6037082724933,8591
1351.0880789783885,3686.2422801483476,8592
1351.319793645847,3686.8808520242014,8593
1351.5515083133055,3687.5194239000552,8594
1351.783222980764,3688.157995775909,8595
1352.014937648223,3688.7965676517633,8596
1352.2466523156813,3689.435139527617,8597
1352.4783669831402,3690.0737114034714,8598
1352.7100816505986,3690.712283279325,8599
1352.9417963180572,3691.350855155179,8600
1353.173510985516,3691.9894270310333,8601
1353.4052256529744,3692.627998906887,8602
1353.6369403204333,3693.2665707827414,8603
1353.8686549878917,3693.905142658595,8604
1354.1003696553503,3694.543714534449,8605
1354.3320843228091,3695.1822864103033,8606
1354.5637989902675,3695.820858286157,8607
1354.7955136577264,3696.4594301620114,8608
1355.0272283251848,3697.098002037865,8609
1355.2589429926434,3697.736573913719,8610
1355.490657660102,3698.375145789573,8611
1355.7223723275606,3699.013717665427,8612
1355.9540869950192,3699.652289541281,8613
1356.1858016624778,3700.290861417135,8614
1356.4175163299365,3700.929433292989,8615
1356.649230997395,3701.568005168843,8616
1356.8809456648537,3702.206577044697,8617
1357.1126603323123,3702.845148920551,8618
1357.344374999771,3703.483720796405,8619
1357.5760896672296,3704.122292672259,8620
1357.8078043346882,3704.7608645481127,8621
1358.0395190021468,3705.399436423967,8622
1358.2712336696054,3706.038008299821,8623
1358.502948337064,3706.676580175675,8624
1358.7346630045226,3707.315152051529,8625
1358.9663776719813,3707.9537239273827,8626
1359.1980923394399,3708.592295803237,8627
